Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 08:41:19
Company Name,GS - DT V Opco Limited
Reporting Set,HH 1900027426471 - 15042914
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/08/21,67.635,66.325,62.975,64.610,63.335,62.105,63.490,63.405,62.495,62.675,70.950,78.450,77.950,73.545,78.030,76.635,76.745,76.525,80.635,80.390,83.120,80.990,73.740,76.805,76.095,67.820,74.965,72.560,81.215,80.395,84.485,81.665,77.050,79.055,79.945,79.095,81.090,80.240,79.300,80.680,86.155,80.840,81.470,82.210,77.910,80.305,73.120,67.530
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/08/21,67.045,61.715,64.400,61.580,62.920,63.160,62.410,62.110,64.355,61.495,64.425,76.665,76.160,75.295,73.005,79.355,74.750,79.145,76.105,80.455,72.550,70.505,69.795,71.495,72.545,73.470,79.305,72.685,77.020,70.805,75.715,75.070,78.215,82.080,77.305,76.390,79.490,79.690,75.525,76.455,79.995,79.565,78.850,79.240,75.400,75.810,69.600,65.895
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/08/21,65.505,63.500,66.185,60.515,61.780,62.760,61.315,61.590,60.635,63.365,60.375,76.480,79.210,74.190,75.780,81.030,79.280,77.950,79.395,76.790,78.520,74.410,74.360,70.065,78.840,76.760,69.860,75.600,75.360,73.385,74.175,73.000,80.050,77.480,78.880,73.590,75.745,79.570,83.150,79.985,80.640,77.800,81.305,75.295,78.625,70.965,72.275,70.885
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,27/08/21,69.305,67.050,66.585,65.695,62.870,65.650,62.405,63.650,63.225,64.840,69.705,81.375,77.870,82.530,86.305,80.840,83.660,82.290,88.320,85.120,88.190,85.620,85.255,80.745,85.335,89.935,90.840,89.730,87.680,86.000,87.310,89.890,88.030,87.840,90.175,89.545,87.080,88.215,86.760,88.795,93.820,95.120,100.700,95.440,87.180,83.090,81.680,79.800
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,28/08/21,73.120,74.905,69.225,68.200,67.630,70.895,68.095,71.625,67.650,70.005,71.260,73.540,86.010,85.425,85.385,88.325,91.675,90.525,92.635,95.180,98.065,95.840,87.225,88.495,88.455,85.050,88.505,89.975,86.495,94.890,94.615,94.970,95.700,87.315,86.830,92.425,97.760,93.145,95.905,101.180,94.865,94.535,92.145,89.920,86.395,87.280,82.710,73.930
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,29/08/21,70.630,69.750,67.915,67.590,69.970,63.445,66.755,65.745,65.485,69.090,69.870,83.690,78.870,74.185,76.185,83.215,91.865,92.095,85.330,89.135,98.535,89.465,90.625,86.990,90.465,87.040,84.985,83.060,88.460,88.590,91.665,98.070,94.400,100.675,91.445,98.240,101.120,98.195,101.095,102.910,103.535,103.340,94.470,92.880,94.910,88.505,87.145,80.150
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,30/08/21,78.940,74.190,70.870,71.730,72.665,72.950,73.890,70.000,69.190,67.655,76.585,84.455,80.675,83.505,79.990,88.910,93.860,88.725,96.495,99.660,103.620,98.745,92.960,89.490,97.645,92.425,87.610,87.590,88.265,88.230,90.210,91.530,92.670,86.970,90.670,86.130,91.480,100.310,97.625,94.720,95.520,89.845,94.155,82.425,86.935,86.805,77.080,75.680
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,31/08/21,77.305,76.465,68.745,72.965,70.705,70.335,69.860,69.880,69.495,67.085,79.155,86.190,90.115,89.870,89.410,93.255,93.720,93.375,95.625,93.375,89.505,89.985,82.240,82.600,86.725,80.775,80.825,86.455,82.660,77.215,86.845,87.320,87.480,87.620,91.855,93.640,93.385,96.240,97.560,96.525,99.930,97.245,98.505,92.000,90.655,79.865,83.655,75.540
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,01/09/21,70.815,73.225,64.095,73.360,64.815,68.590,66.890,66.480,67.920,67.230,75.410,82.320,80.705,82.670,84.665,88.895,88.920,88.185,88.670,95.200,88.865,96.235,86.175,78.005,83.675,81.575,83.070,82.435,81.655,78.770,86.135,90.525,84.800,89.955,85.245,86.040,88.675,85.585,88.460,89.970,90.105,92.440,91.045,91.250,82.370,78.095,75.630,72.850
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,02/09/21,70.880,68.790,65.520,64.655,66.740,64.495,64.095,63.440,58.840,64.360,80.135,78.105,80.690,84.085,84.410,83.885,91.880,89.040,84.200,80.810,78.850,76.550,83.370,83.030,78.120,85.870,87.480,82.740,82.405,78.280,78.880,83.715,82.040,84.020,83.705,84.655,83.480,86.395,83.960,89.190,92.345,85.440,84.840,80.720,81.825,74.345,72.700,69.800
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,03/09/21,68.825,67.960,63.875,64.805,65.130,66.510,63.635,63.405,64.490,70.470,83.995,79.200,85.350,85.625,84.385,86.575,86.255,81.470,84.545,83.570,80.230,77.400,75.545,78.055,72.480,76.745,77.385,73.000,80.625,78.325,82.530,84.105,84.480,79.750,79.910,80.640,78.755,83.080,81.550,79.490,88.400,87.335,90.535,81.815,78.650,76.255,70.480,71.130
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/09/21,70.625,67.340,68.130,67.040,62.280,66.680,65.175,63.530,64.965,65.515,66.465,78.710,75.110,72.250,77.105,76.815,82.610,83.045,77.595,80.935,83.805,81.380,82.575,79.880,85.205,77.900,86.960,78.800,83.840,92.140,92.570,90.135,93.265,89.015,89.735,95.200,91.700,99.655,100.825,97.620,103.570,97.570,92.030,85.655,86.730,90.485,78.505,75.455
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/09/21,75.555,69.045,68.225,68.265,64.625,68.590,65.290,65.600,64.000,67.120,65.855,85.775,80.665,78.650,79.160,80.645,85.050,87.865,89.260,90.625,93.640,92.935,89.570,92.175,84.345,82.945,88.145,86.110,83.090,82.005,80.770,80.230,83.855,80.130,83.270,79.905,82.595,81.760,82.815,80.280,80.765,86.545,77.400,75.105,72.790,68.355,68.885,68.000
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/09/21,65.100,63.040,61.740,62.345,62.985,62.950,61.610,61.505,60.520,61.325,71.210,79.590,85.580,79.520,78.270,76.770,73.015,84.680,83.830,82.520,83.810,88.345,86.160,89.820,87.425,83.715,85.255,85.425,80.400,83.190,86.145,86.630,91.010,85.705,94.215,90.545,96.045,92.330,93.990,95.355,91.790,89.920,90.895,80.250,78.815,77.390,73.475,70.895
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,07/09/21,70.465,66.950,67.160,67.675,67.335,66.775,65.065,63.630,65.265,63.130,79.150,71.785,82.830,80.720,82.305,87.350,84.675,82.615,83.225,87.985,84.645,82.355,94.495,96.280,91.320,88.950,93.290,89.465,88.535,89.720,89.270,88.250,93.830,91.745,88.230,95.985,91.915,87.710,88.250,92.600,88.965,92.455,87.355,81.205,78.280,74.275,72.625,73.055
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,08/09/21,70.215,67.745,69.265,64.870,66.535,64.650,64.550,65.675,62.165,63.290,80.360,77.265,78.220,83.105,81.545,83.480,81.585,82.405,81.650,87.610,86.840,83.840,88.375,91.000,85.590,86.955,97.360,89.125,90.915,92.640,96.840,99.580,93.600,89.720,91.900,93.400,88.860,95.930,93.545,89.865,91.720,91.725,87.375,84.440,80.120,72.770,71.545,68.725
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,09/09/21,67.585,66.115,67.295,65.750,64.370,63.175,64.415,64.250,61.720,62.805,71.930,76.095,81.880,84.745,88.950,87.620,85.940,83.555,85.265,91.525,81.735,83.170,83.535,86.320,84.985,86.215,88.905,96.655,95.835,88.725,88.295,83.740,83.775,85.025,87.780,91.835,88.510,90.195,89.060,91.385,88.025,88.680,86.200,84.240,77.870,73.635,73.655,71.840
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,10/09/21,68.135,63.695,68.570,66.040,66.745,64.725,63.500,64.830,61.585,64.185,62.455,75.710,84.960,79.985,91.855,86.480,85.800,81.930,81.905,81.060,79.730,77.320,81.830,82.260,74.240,77.375,80.750,82.970,86.790,83.600,84.650,88.365,85.520,89.745,83.975,86.290,85.830,87.120,88.065,87.050,90.485,88.800,87.290,83.880,83.200,80.590,76.700,75.535
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,11/09/21,73.975,69.530,68.005,68.760,68.995,64.830,64.310,64.865,64.090,63.830,66.065,80.560,80.110,74.210,72.335,78.400,82.930,81.685,84.420,83.735,86.870,86.015,83.540,83.780,87.640,84.385,82.440,86.815,84.260,81.860,85.850,89.830,91.040,90.010,86.610,91.380,89.160,88.480,91.900,93.760,98.525,94.120,89.530,88.560,84.070,81.385,80.690,79.200
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,12/09/21,79.260,70.890,74.830,71.940,69.045,69.035,66.910,67.250,66.255,67.265,64.030,66.215,84.650,75.705,72.830,83.745,87.765,85.500,84.790,88.370,92.205,82.655,85.370,80.170,87.920,87.735,86.065,87.725,85.265,82.320,82.985,85.575,85.370,81.480,80.620,88.260,87.300,86.200,85.265,84.290,87.295,82.600,81.950,81.315,78.070,74.515,72.845,71.345
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,13/09/21,71.910,69.065,64.570,67.310,65.515,66.660,62.640,64.835,64.615,62.905,80.670,80.455,86.690,90.025,86.520,84.985,82.630,80.850,84.965,85.215,82.515,81.685,83.930,83.450,83.535,82.960,82.430,84.275,86.360,80.500,86.880,84.330,82.030,87.140,84.175,85.905,87.800,88.495,90.485,89.560,89.635,87.495,87.920,79.015,78.255,74.450,71.200,70.040
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,14/09/21,70.400,64.470,69.760,62.585,64.010,62.360,65.845,62.620,62.500,60.160,77.060,80.320,82.950,87.430,86.715,86.135,88.200,87.495,85.955,85.640,89.520,85.775,88.625,84.455,89.745,84.550,81.640,79.255,82.875,80.765,81.595,83.880,81.000,84.470,83.840,81.050,84.455,88.600,88.400,90.045,92.300,90.350,90.585,86.950,79.375,75.785,70.800,71.960
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/09/21,65.635,69.695,66.625,64.760,65.455,62.390,65.635,65.190,63.505,66.585,75.405,75.315,83.405,86.090,88.945,83.880,85.975,82.230,86.315,89.800,85.480,83.910,83.510,79.610,84.880,82.985,82.760,78.070,82.265,78.265,77.910,82.715,82.455,82.390,84.600,81.745,82.905,86.575,86.690,86.445,86.855,83.320,82.610,77.815,75.530,81.145,69.420,71.340
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,16/09/21,68.975,65.705,64.880,65.605,61.520,63.080,62.690,64.805,60.180,61.620,76.995,76.880,79.630,82.810,86.365,81.850,80.335,80.570,80.600,88.800,83.415,86.070,86.315,82.205,89.145,88.425,84.760,88.015,89.880,87.075,83.560,85.350,83.080,85.865,86.815,85.430,86.410,88.090,83.630,88.680,88.630,87.145,78.195,79.900,75.025,75.425,66.785,66.625
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,17/09/21,65.085,63.465,60.530,62.390,59.610,62.070,63.600,59.455,61.385,59.970,72.190,75.310,78.130,80.010,81.135,80.185,77.000,76.565,78.715,79.880,85.750,83.210,84.180,90.450,77.455,79.375,81.640,83.555,85.950,83.095,81.140,79.045,80.515,82.375,82.335,81.680,82.655,81.905,85.105,84.985,90.030,88.810,85.900,83.130,79.905,80.855,73.990,69.600
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,18/09/21,72.300,67.820,64.420,67.600,64.460,66.280,65.715,64.960,66.625,65.205,62.785,64.870,80.840,78.060,73.605,78.360,81.315,91.655,89.205,91.115,89.325,85.480,79.660,78.500,78.180,80.670,77.890,87.535,89.670,93.930,93.280,99.670,92.665,93.330,94.550,93.935,101.080,101.015,104.265,97.995,99.620,102.940,93.615,94.285,94.660,88.040,85.720,86.885
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,19/09/21,76.435,75.000,70.240,67.725,69.185,68.190,66.280,65.690,65.055,64.395,65.405,65.435,76.900,81.585,74.915,86.180,90.760,90.570,93.330,88.310,94.310,96.480,91.810,89.945,88.375,86.775,81.080,84.505,87.440,84.615,79.520,88.975,84.745,86.785,81.255,86.775,87.340,85.285,87.065,94.615,95.735,88.835,88.920,83.550,88.055,80.600,77.265,76.770
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,20/09/21,72.175,68.695,68.770,67.325,69.185,65.920,66.055,63.555,65.200,64.350,68.890,83.680,83.640,84.750,83.595,81.510,83.105,81.245,87.410,85.975,90.400,93.730,86.565,89.090,85.425,85.245,85.820,81.285,83.330,84.160,82.000,86.295,82.775,81.595,88.575,89.065,86.815,89.255,92.130,90.750,95.535,96.415,90.625,82.930,76.270,78.385,68.750,71.940
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,21/09/21,67.805,69.425,64.150,64.810,64.735,66.400,69.440,61.985,64.290,63.510,66.320,80.575,89.240,84.400,84.610,83.670,87.065,84.430,79.770,88.135,83.675,81.900,80.800,83.675,80.240,78.390,77.745,82.450,77.560,86.365,87.615,85.060,83.495,86.680,86.585,90.840,95.245,92.305,93.470,97.090,99.370,94.205,91.575,84.465,82.735,80.200,75.500,67.520
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,22/09/21,73.180,67.130,67.450,66.380,65.800,64.185,65.160,61.235,64.880,62.700,73.890,78.890,76.245,77.795,81.840,80.860,82.570,86.150,82.860,86.205,87.010,85.125,86.755,89.590,85.530,88.455,85.370,83.470,88.105,83.135,83.330,84.670,86.050,85.735,83.910,84.795,87.120,88.340,92.100,91.190,90.585,91.025,89.845,86.160,80.695,78.940,73.965,75.320
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,23/09/21,71.145,70.480,67.160,70.800,67.550,67.745,68.440,68.490,69.415,65.855,82.585,84.090,84.140,89.060,95.855,87.375,88.110,86.650,85.750,86.465,81.850,82.710,87.400,87.210,85.360,89.175,93.585,85.590,85.600,89.265,81.935,85.355,87.980,88.880,84.970,84.145,82.345,88.120,84.430,91.010,90.100,83.060,82.860,83.425,83.595,77.325,73.410,75.545
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/09/21,72.885,69.610,70.365,67.660,68.125,68.815,66.625,66.730,64.975,69.350,79.370,79.560,81.705,87.285,84.260,82.615,83.000,80.985,83.070,80.400,83.510,83.915,81.520,79.725,76.425,85.115,81.095,88.390,85.155,81.900,81.900,82.340,82.315,84.185,81.160,83.380,82.600,84.780,88.150,86.280,86.510,84.530,87.025,83.605,76.545,72.275,69.940,70.940
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/09/21,71.085,68.400,66.305,69.145,67.615,65.345,72.165,64.555,66.285,65.675,67.785,64.750,86.030,81.450,73.375,81.945,87.040,88.350,90.875,93.505,90.405,86.265,84.750,82.585,84.210,78.575,82.890,85.565,86.665,88.210,83.285,88.400,88.415,90.315,92.600,92.505,93.380,92.080,101.920,100.120,101.100,101.740,95.970,88.855,92.690,89.030,84.825,80.310
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/09/21,77.425,78.560,78.675,81.280,78.405,77.145,73.015,72.970,73.150,71.920,71.960,82.105,89.855,84.290,83.630,90.835,94.840,94.900,98.040,98.020,96.015,95.205,92.700,91.380,87.400,87.920,84.900,86.700,86.865,86.440,83.090,85.790,88.690,86.120,86.185,86.390,89.585,87.145,88.190,86.830,92.080,84.795,82.565,81.080,81.305,75.095,71.380,71.375
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,27/09/21,71.615,69.560,67.930,68.910,68.760,67.190,68.330,67.465,68.945,65.220,73.115,81.720,84.575,88.530,89.870,84.935,89.050,88.040,84.870,96.595,88.980,86.505,86.880,89.480,89.195,83.005,84.905,86.015,84.920,78.635,78.215,82.905,86.390,83.910,80.850,84.390,83.465,86.545,89.695,92.915,88.710,88.135,89.945,84.430,82.000,78.075,76.230,69.745
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,28/09/21,71.370,70.140,67.900,71.800,69.600,69.760,65.885,67.195,67.925,66.960,69.040,68.775,88.440,91.620,91.405,94.825,84.585,87.965,91.545,99.815,93.385,94.490,95.605,94.580,90.110,88.370,85.950,82.370,82.550,79.065,82.565,83.955,82.280,85.125,86.820,86.870,90.670,95.050,98.090,95.005,94.145,93.775,94.035,85.070,86.890,77.190,73.130,69.335
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,29/09/21,69.085,68.825,66.185,63.960,67.255,63.770,63.455,62.065,64.095,62.050,74.525,78.255,80.730,87.310,88.660,91.440,83.125,89.160,84.995,82.870,89.010,90.900,90.180,86.510,86.610,84.245,83.025,86.430,79.920,89.865,82.075,82.900,87.940,80.405,83.425,82.080,91.495,90.130,92.825,95.790,95.985,96.175,93.160,88.185,88.775,86.730,83.260,75.530
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,30/09/21,73.695,74.515,69.940,69.700,71.520,73.655,74.430,69.265,71.720,72.855,81.610,88.005,95.160,93.610,95.815,92.505,90.335,90.170,93.905,87.990,90.775,86.655,92.425,83.105,91.945,85.055,87.290,84.430,84.920,91.190,91.730,87.970,95.165,91.535,93.700,94.055,88.800,100.255,101.585,90.085,98.880,94.650,96.370,91.910,86.425,85.710,80.505,79.745
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,01/10/21,81.495,79.470,72.600,76.360,73.545,74.295,72.225,70.160,69.930,71.095,69.110,75.275,88.720,87.910,93.415,89.800,89.300,100.160,89.615,89.135,92.815,88.890,88.880,88.645,81.825,88.855,89.480,92.155,85.455,87.550,89.400,88.780,91.320,92.110,89.990,88.800,92.745,96.000,103.025,101.705,106.175,102.650,100.695,94.205,93.915,90.135,90.430,85.675
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,02/10/21,83.225,81.760,84.380,84.370,82.450,80.760,84.720,75.310,79.310,76.920,83.080,92.370,92.000,88.690,93.455,93.510,100.170,99.695,105.720,102.265,96.375,100.670,96.220,91.630,87.495,94.355,84.940,93.130,90.240,88.150,91.720,96.580,98.900,93.395,93.805,95.580,96.575,106.855,109.455,105.815,107.770,101.520,102.790,95.420,95.500,97.760,93.500,86.480
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,03/10/21,84.990,83.270,74.900,76.980,75.080,74.250,70.290,71.485,71.825,69.625,71.365,83.040,86.105,83.665,89.625,86.830,94.825,93.745,101.125,95.395,98.725,96.690,94.865,91.200,88.455,87.560,86.385,84.960,87.585,80.575,84.750,91.595,86.550,86.320,82.850,83.045,84.015,90.060,89.560,89.950,94.455,84.915,87.030,86.370,74.685,75.175,75.370,72.630
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/10/21,70.100,74.830,70.950,68.100,72.220,68.315,67.575,70.680,66.905,71.445,77.340,90.525,89.955,87.790,91.720,83.250,91.580,83.995,84.375,91.430,81.900,81.775,86.055,84.280,80.415,89.595,78.340,82.545,79.640,75.760,86.055,85.280,84.170,84.655,84.745,83.690,87.565,89.090,94.280,95.800,100.710,96.835,95.040,89.550,83.770,87.020,77.675,79.205
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/10/21,73.140,71.840,73.855,68.830,70.785,72.670,70.100,75.340,68.980,69.495,67.215,77.590,80.090,87.910,87.930,96.120,87.690,80.125,84.825,80.570,83.960,88.015,88.360,92.685,93.440,87.730,92.865,87.120,92.335,91.895,96.960,84.385,91.505,90.080,97.055,93.025,92.725,97.035,100.750,93.535,99.970,101.295,99.760,91.375,84.315,87.225,78.190,72.190
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/10/21,73.980,70.480,71.245,72.115,72.880,73.020,67.220,69.480,70.620,67.595,77.095,84.150,87.985,96.135,91.140,90.230,87.440,83.790,83.715,87.880,88.065,83.310,82.570,81.135,82.565,82.980,77.120,87.925,89.315,92.965,88.800,83.095,86.275,86.105,93.045,89.855,95.425,102.275,96.270,102.865,105.845,98.420,98.965,101.545,91.160,93.305,83.855,86.145
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,07/10/21,77.080,76.535,76.210,73.990,78.825,73.185,72.325,74.040,73.675,69.215,88.775,83.110,87.065,93.425,94.990,96.130,95.520,94.065,90.160,90.110,94.545,87.960,82.400,81.680,80.110,82.320,82.785,83.410,88.405,87.500,84.240,83.860,85.740,84.630,86.775,86.650,88.175,96.255,93.240,98.400,92.680,91.170,89.990,84.055,81.140,84.040,78.910,73.470
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,08/10/21,75.745,73.680,70.745,72.025,71.245,70.555,68.615,72.385,69.785,69.120,79.600,83.390,90.310,92.945,86.255,87.795,89.160,88.950,88.935,90.025,89.775,92.305,84.850,84.800,88.600,90.320,86.800,82.625,88.685,85.600,87.835,88.680,88.405,87.320,88.905,85.215,92.015,93.915,93.145,89.255,92.965,93.140,92.500,88.385,86.250,83.485,73.795,76.575
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,09/10/21,75.430,74.540,70.550,79.185,70.005,72.120,70.090,72.270,68.200,69.195,70.750,79.715,82.560,83.080,87.565,84.955,92.430,90.950,98.505,104.810,97.110,98.425,91.920,76.730,77.430,84.865,91.000,91.400,83.975,87.665,91.105,96.360,91.175,88.440,91.880,91.985,102.070,98.160,101.690,105.230,106.935,96.835,96.150,94.810,101.325,90.160,88.945,79.775
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,10/10/21,77.615,76.115,80.920,73.560,81.110,75.970,76.520,78.845,79.025,73.935,89.640,87.300,93.320,92.280,94.655,102.600,101.225,99.320,107.535,107.685,107.900,105.485,103.200,92.960,90.555,84.240,88.800,83.230,87.745,90.080,92.725,88.440,85.555,89.070,86.665,85.760,86.570,89.180,88.595,92.960,91.760,87.805,84.690,81.135,80.395,76.005,71.315,71.840
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,11/10/21,72.430,71.000,73.330,65.560,69.140,71.665,68.255,70.240,68.185,72.715,87.535,83.445,92.180,86.760,90.055,83.240,92.150,88.530,98.135,101.550,96.705,90.025,97.430,94.210,86.375,90.775,92.130,93.345,89.335,84.110,89.300,88.805,91.095,96.075,91.550,95.075,99.935,94.455,100.230,101.570,97.335,99.835,101.580,95.595,85.440,85.725,77.160,75.465
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,12/10/21,74.145,77.105,70.920,73.390,74.200,76.015,71.185,71.675,75.335,72.185,71.085,96.850,102.880,105.245,106.820,96.040,92.575,92.575,94.600,98.600,98.455,91.410,92.285,93.545,90.865,91.545,88.095,96.880,86.495,85.675,87.420,94.755,93.600,91.965,91.665,90.930,98.480,105.405,102.380,102.720,103.640,102.655,103.655,93.450,91.400,88.415,81.975,77.550
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,13/10/21,76.660,76.120,74.685,71.875,72.940,72.460,73.455,70.265,71.670,69.865,72.695,89.730,99.080,101.215,100.710,98.775,96.730,94.345,95.070,94.865,97.990,90.410,86.265,85.935,80.800,91.970,86.980,89.315,90.025,87.045,87.440,86.415,95.385,89.905,88.705,95.345,98.655,102.080,100.895,103.215,104.195,92.205,98.105,89.170,83.830,80.930,74.965,75.015
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,14/10/21,71.780,72.980,74.785,72.335,72.330,68.455,75.815,68.985,69.305,69.370,78.775,88.240,93.045,96.305,100.335,107.075,100.470,90.720,99.855,96.275,97.360,96.830,89.985,85.800,85.440,85.105,83.630,86.945,83.160,84.440,78.470,76.340,81.045,83.465,84.550,87.380,84.700,87.920,89.120,91.825,93.065,92.450,95.440,84.645,79.680,80.675,80.645,74.720
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/10/21,71.255,70.500,72.760,71.045,75.985,70.840,74.480,71.535,69.690,69.705,66.965,82.815,89.465,91.615,93.820,90.495,82.455,89.810,94.005,96.050,91.760,89.425,88.815,98.015,95.240,96.760,90.630,100.340,93.830,84.430,88.120,87.480,92.040,92.960,87.250,86.610,87.720,89.575,89.110,86.695,94.225,93.735,95.600,90.840,83.980,86.420,80.905,74.495
